,avg_hrcrx_max_byt,count_hrcrx_max_byt,max_hrcrx_max_byt,max_hrcrx_std_byt,min_hrcrx_max_byt,min_hrcrx_std_byt,percentile_10_hrcrx_max_byt,percentile_20_hrcrx_max_byt,percentile_25_hrcrx_max_byt,percentile_25_hrcrx_std_byt,percentile_30_hrcrx_max_byt,percentile_40_hrcrx_max_byt,percentile_50_hrcrx_max_byt,percentile_50_hrcrx_std_byt,percentile_60_hrcrx_max_byt,percentile_70_hrcrx_max_byt,percentile_75_hrcrx_max_byt,percentile_75_hrcrx_std_byt,percentile_80_hrcrx_max_byt,percentile_85_hrcrx_max_byt,percentile_90_hrcrx_max_byt,percentile_95_hrcrx_max_byt,percentile_98_hrcrx_max_byt,std_hrcrx_max_byt
2017-08-24 17:45:00+00:00,10874.73889,900,42589,10219.75735,1050,122.9338558,4020,4800,5286,369.7007253,5903,7026,7707,494.0918489,9094,10626,12803,737.8193031,16582,21252,24288,30360,33396,8155.658327
2017-08-24 18:00:00+00:00,9620.087778,900,50083,12632.93919,627,61.20858276,2678,3663,4178,280.6437317,4716,5935,7256,406.1479259,8483,10027,11821,683.3992883,13662,17091,20921,28842,33396,7944.526992
2017-08-24 18:15:00+00:00,17455.69778,900,79329,11246.22725,455,33.29265443,3539,4723,6682,357.5210847,9621,15180,18216,1195.322187,19734,22770,24288,2000.1623,27388,30948,32146,33396,38203,11125.40391
2017-08-24 18:30:00+00:00,14734.95667,900,46171,9528.149802,1072,81.27914151,3726,4969,6012,371.0561925,7220,9597,15180,810.5126972,18216,19734,21252,1420.231924,22752,24737,28842,31884,33418,9252.732893
2017-08-24 18:45:00+00:00,10139.04556,900,45540,5329.686629,1298,110.9118156,3611,4520,4778,348.7406475,4941,6076,7643,480.4764772,9231,10840,12216,704.0710092,14996,17405,22307,28012,31878,7547.079048
2017-08-24 19:00:00+00:00,10473.63111,900,56240,10296.03287,136,7.43591178,1635,2766,3539,222.2469077,3662,4873,7618,413.1645105,9217,11745,13236,678.3606793,15291,20940,30611,33504,33568,9983.798866
2017-08-24 19:15:00+00:00,8754.77146,897,41880,8601.685195,64,2.022845521,320,474,598,25.44181674,639,1146,3492,121.4381875,5325,9928,12144,553.0144541,16698,23361,32997,33504,34417,11387.76415
2017-08-24 19:30:00+00:00,3718.88058,896,34418,8060.681864,64,2.022845521,192,287,320,15.3498357,382,500,606,28.43579573,758,2308,3664,134.892942,5223,8766,10410,20798,32296,7067.839365
2017-08-24 19:45:00+00:00,4517.143813,897,36432,7434.161194,64,2.022845521,256,450,574,22.38324532,631,1146,2381,115.0034914,3598,4496,5500,286.3288428,7579,9108,11091,15880,26684,6150.232434
2017-08-24 20:00:00+00:00,7028.44,900,34914,12049.02707,472,28.94320948,2383,3662,4567,277.3413901,5415,6748,7463,755.0773605,7996,8233,8366,850.5045546,8497,8656,9274,12088,18148,4157.292151
2017-08-24 20:15:00+00:00,13400.84889,900,34400,10341.49074,1403,167.5607171,6059,6871,7165,761.9553263,7435,7948,8322,838.0610099,8564,11698,14316,1012.355736,28472,30828,32068,32580,33373,10112.60923
2017-08-24 20:30:00+00:00,14152.94111,900,37959,12087.55533,3393,335.9314644,5801,6519,6822,737.4576818,7216,7765,8210,821.3538445,8910,13212,21252,1404.073878,31704,32203,33111,33312,33764,10706.68849
2017-08-24 20:45:00+00:00,9905.677778,900,34914,10995.36981,2159,195.6905362,5742,6197,6381,711.4312759,6600,7044,7476,782.5167575,8055,8518,8704,849.0166524,9554,12296,19734,31654,33396,7085.491581
2017-08-24 21:00:00+00:00,9593.158889,900,34584,9580.860268,255,20.7054813,2848,5368,6077,585.2722871,6440,7164,7669,777.5800663,8255,8657,9380,872.7787227,11558,15180,21480,29131,32049,7287.16663
2017-08-24 21:15:00+00:00,12282.85667,900,36432,8624.169601,949,85.67353701,5598,6640,7001,732.4140093,7217,7652,8057,823.6347442,8398,8806,9910,939.9544199,20145,30360,31827,33066,33295,9629.971993
2017-08-24 21:30:00+00:00,13155.41111,900,36908,12056.27478,495,44.48758766,4306,6510,6900,736.5666246,7246,7838,8269,828.3615831,8632,11837,19734,1268.362797,27875,31432,31878,32950,33396,10424.91222
2017-08-24 21:45:00+00:00,8494.567778,900,34270,11547.27083,2665,291.8312694,6016,6521,6778,737.5315756,7041,7353,7718,791.0430014,8006,8261,8390,838.6658922,8512,8640,9231,13679,30360,4521.220526
2017-08-24 22:00:00+00:00,8872.353333,900,37950,12857.14883,1255,106.2842375,6162,6700,6997,762.5282679,7211,7629,7894,811.0589848,8209,8429,8528,864.4627076,8640,8762,10416,17880,32706,5059.627412
2017-08-24 22:15:00+00:00,9095.278889,900,42903,12907.93298,1223,130.0741727,5450,6270,6526,700.3060881,6822,7245,7596,784.1003111,8008,8397,8526,851.4104035,8697,10154,14417,24288,32806,6056.955773
2017-08-24 22:30:00+00:00,8485.673333,900,34914,12502.18307,866,94.19572031,5720,6461,6683,723.8410187,6926,7247,7653,779.4194508,7989,8315,8445,839.9512179,8591,8824,10029,16261,32332,4940.096484
2017-08-24 22:45:00+00:00,9137.085556,900,34675,10044.88688,1156,74.0154522,5669,6389,6656,715.7305333,6955,7430,7838,790.862397,8165,8451,8577,855.1353882,8802,9928,14964,23137,32433,5784.460393
2017-08-24 23:00:00+00:00,7689.546667,900,38020,14240.20497,87,5.173925396,380,635,776,36.27377014,1247,3612,5753,265.0194227,7308,8405,9108,794.704612,10316,13662,20940,31492,33396,8757.555358
2017-08-24 23:15:00+00:00,3610.669633,899,34270,13346.11616,64,2.022845521,221,346,463,19.6708509,510,610,770,37.60763348,1396,3612,5160,176.4513335,5502,7224,8111,15180,30828,6331.869895
2017-08-24 23:30:00+00:00,3596.17,900,34393,8552.105512,114,5.019000299,291,386,474,28.02244955,582,668,770,42.4887202,1443,3036,3664,149.4097319,5167,7471,9108,16752,28567,6303.604411
2017-08-24 23:45:00+00:00,6840.616438,876,34914,12206.92096,64,2.022845521,294,496,594,26.9257594,675,935,2107,76.25674894,4788,7884,9794,384.1030538,10626,15871,21578,30581,33396,9132.679292
2017-08-25 00:00:00+00:00,2735.085746,898,34914,12353.67652,64,2.022845521,214,362,462,19.12297443,500,622,723,33.91267301,1114,2755,3664,146.1711098,4583,6072,7975,9036,16698,4408.463287
2017-08-25 00:15:00+00:00,3766.807564,899,37452,13735.206,64,2.859303412,246,379,462,31.82254823,486,622,723,46.55334393,1090,3471,3995,158.641117,5740,7464,8676,20537,33396,6975.192554
2017-08-25 00:30:00+00:00,4594.4,900,33396,3075.071325,64,2.022845521,266,462,531,24.57168352,574,723,1382,54.06740821,2593,4376,6245,238.7458871,7646,9794,15180,20654,24288,6584.917212
2017-08-25 00:45:00+00:00,5673.262514,899,34914,9463.318026,64,2.859303412,196,320,386,17.90624894,479,592,799,40.450368,2324,4376,6449,243.0153439,8497,10719,21252,31884,33066,9385.938282
2017-08-25 01:00:00+00:00,5625.629588,899,60102,9387.252275,64,2.859303412,198,346,438,17.98137926,498,678,1396,56.13530859,3417,4724,6012,236.5761565,7278,9018,18216,32108,33504,9278.908951
2017-08-25 01:15:00+00:00,6609.662222,900,37210,10912.16665,70,3.612865345,320,438,498,22.81268943,560,814,2308,90.4095183,4801,6605,7693,339.575559,10958,16533,21322,31425,33396,9132.764448
2017-08-25 01:30:00+00:00,3506.453333,900,33396,3452.271784,64,2.022845521,256,426,486,22.51681592,577,850,1207,73.5266197,2307,3847,5742,216.1105191,5852,6822,7809,12645,20145,4964.598756
2017-08-25 01:45:00+00:00,4541.693333,900,33402,4091.15915,196,8.338441101,256,426,498,23.92719382,604,870,1365,65.49133304,2464,4418,5852,229.5353642,6605,8040,13033,22198,30124,6973.271718
2017-08-25 02:00:00+00:00,2911.161111,900,33919,3047.26726,256,8.338441101,256,364,426,19.87379491,481,655,773,38.89656508,1100,2039,3457,154.0819195,4344,6258,8070,11915,22801,5014.049584
2017-08-25 02:15:00+00:00,3085.927697,899,33066,3718.28457,64,2.022845521,256,426,486,22.37088814,554,746,1094,56.77764031,1473,2515,3664,191.4490095,5272,6254,7955,12560,20444,4904.013388
2017-08-25 02:30:00+00:00,3889.856667,900,38383,12460.71063,64,2.749805629,280,429,498,23.17341095,586,772,1158,67.07381677,2188,3506,4080,200.8226603,5858,7366,10679,17593,28842,6333.37808
2017-08-25 02:45:00+00:00,2117.899093,882,33821,3616.654568,64,2.022845521,133,201,220,10.50672623,320,390,474,18.48570688,554,1094,1518,65.10735042,2792,5103,6347,9108,14526,4302.36325
2017-08-25 03:00:00+00:00,810.0819672,854,7946,253.8383213,64,2.022845521,94,154,178,6.78591475,201,320,320,12.97986807,386,458,486,19.02585291,500,593,1090,5955,7716,1688.049898
2017-08-25 03:15:00+00:00,803.1589561,843,7647,350.3362235,64,2.022845521,125,163,180,6.994493834,205,320,320,12.32670982,382,426,486,18.06011783,486,554,1090,5804,7100,1630.559286
2017-08-25 03:30:00+00:00,797.2376471,850,6735,226.3665599,64,2.022845521,70,154,180,7.239844197,220,320,325,12.71889614,426,486,486,18.5988076,500,632,1114,5937,6516,1554.504344
2017-08-25 03:45:00+00:00,769.3003534,849,6592,211.8092821,64,2.022845521,114,154,179,6.855786169,201,312,320,12.2681865,386,426,486,18.89655958,500,632,1090,5784,6300,1492.933792
2017-08-25 04:00:00+00:00,765.8842105,855,6838,246.1378142,64,2.022845521,94,154,179,7.239844197,205,320,320,12.36437783,418,426,486,18.20282517,500,606,1090,5919,6608,1514.893807
2017-08-25 04:15:00+00:00,743.98,850,6715,230.6897458,64,2.022845521,64,156,180,7.056477804,201,286,320,11.69884507,382,426,498,18.09284055,498,554,1090,5692,6305,1472.164084
2017-08-25 04:30:00+00:00,840.9599057,848,20654,883.4101813,64,2.022845521,70,163,182,6.66407533,205,312,320,12.22249974,382,426,498,18.7952515,500,657,1146,5717,6858,1852.857414
2017-08-25 04:45:00+00:00,766.0343602,844,7038,225.4310398,64,2.022845521,64,163,196,6.953531477,216,286,320,12.10598096,382,426,498,17.62942174,498,554,707,5705,6926,1559.759324
2017-08-25 05:00:00+00:00,788.02019,842,7297,248.1529976,64,2.022845521,114,163,179,6.78591475,201,286,320,12.0738592,382,426,498,18.32348327,500,588,1145,5535,6777,1540.549873
2017-08-25 05:15:00+00:00,758.1616039,823,7279,245.0670707,64,2.022845521,64,154,179,6.66407533,201,241,320,11.60013724,382,426,463,16.98824959,498,500,772,5346,6831,1550.265838
2017-08-25 05:30:00+00:00,811.225335,821,20846,887.5262639,64,2.022845521,64,154,180,6.662790331,201,261,320,11.75670154,382,426,498,17.40681189,498,500,1145,5735,6498,1815.64312
2017-08-25 05:45:00+00:00,756.8306551,809,6752,217.0918652,64,2.022845521,64,154,179,6.352999213,201,220,320,11.39195699,382,426,498,17.14404477,498,500,1090,5712,6523,1532.782518
2017-08-25 06:00:00+00:00,731.3941606,822,6597,212.1928553,64,2.022845521,64,154,179,6.352999213,196,221,320,11.72228578,382,426,498,17.21587729,498,554,1114,5289,6128,1432.193419
2017-08-25 06:15:00+00:00,741.800738,813,6571,236.3736958,64,2.022845521,64,156,180,6.514936684,201,221,320,11.21370942,382,426,498,17.045022,498,500,1004,5410,6427,1480.990306
2017-08-25 06:30:00+00:00,755.1596639,833,20718,877.4897296,64,2.022845521,64,147,163,6.068536562,196,220,320,11.02787087,346,426,426,16.54436508,498,500,1090,5321,6440,1639.251019
2017-08-25 06:45:00+00:00,745.4122497,849,7195,230.5347943,64,2.022845521,64,154,179,6.424253731,201,246,320,11.37496264,382,426,498,17.19097551,498,500,1090,5489,6610,1510.782186
2017-08-25 07:00:00+00:00,725.3107477,856,7258,299.7091565,64,2.022845521,64,125,163,6.056739717,192,220,320,11.02787087,325,426,426,16.85079927,498,500,758,5606,7041,1537.753161
2017-08-25 07:15:00+00:00,750.8029021,827,7009,267.1216008,64,2.022845521,64,163,180,6.877724915,201,284,320,11.89282876,382,426,498,17.01572188,498,500,852,5527,6634,1525.29297
2017-08-25 07:30:00+00:00,741.9089776,802,6714,275.0174933,64,2.022845521,64,154,179,6.39487795,201,221,320,11.37496264,382,426,458,16.92740379,498,500,772,5488,6550,1518.564331
2017-08-25 07:45:00+00:00,725.7955665,812,6337,270.0243348,64,2.022845521,64,154,192,6.899221985,205,284,320,12.0738592,382,426,498,17.22565238,498,500,1114,5376,6075,1409.260826
2017-08-25 08:00:00+00:00,717.3824604,821,6366,278.9678648,64,2.022845521,64,154,179,6.73195098,201,221,320,11.37496264,382,426,498,16.83209684,498,500,722,5646,6239,1456.527614
2017-08-25 08:15:00+00:00,756.8382716,810,6924,234.6171901,64,2.022845521,64,156,180,6.877724915,205,299,320,12.05705619,382,426,498,17.08466889,498,500,1090,5542,6737,1540.696613
2017-08-25 08:30:00+00:00,793.7,800,16324,741.2428233,64,2.022845521,64,156,180,6.827103632,201,298,320,11.96086953,382,426,486,16.97348226,486,500,1090,5516,6476,1728.813009
2017-08-25 08:45:00+00:00,767.8721519,790,6924,222.0975137,64,2.022845521,64,156,192,6.953531477,205,320,320,12.17267756,382,426,486,17.0987646,486,500,1118,5458,6484,1512.731046
2017-08-25 09:00:00+00:00,738.9591837,833,7039,234.4751214,64,2.022845521,64,154,178,6.041762657,187,220,320,10.6970022,346,426,426,16.89925889,486,500,722,5615,6876,1557.09012
2017-08-25 09:15:00+00:00,731.516129,837,7069,246.4127818,64,2.022845521,64,125,178,6.266032158,196,271,320,12.10598096,382,426,486,16.83209684,486,500,1090,5606,6488,1490.959254
2017-08-25 09:30:00+00:00,714.0711701,829,6417,267.2630747,64,2.022845521,64,154,179,6.39487795,196,221,320,11.52233032,382,426,426,16.67074084,486,500,772,5385,6223,1435.090315
2017-08-25 09:45:00+00:00,784.6327044,795,7136,228.6447922,64,2.022845521,90,179,196,7.536239845,220,320,320,12.2681865,386,426,486,17.08466889,486,531,1330,5272,6752,1532.00306
2017-08-25 10:00:00+00:00,744.0084135,832,7242,231.8746515,64,2.022845521,64,154,178,6.39487795,193,273,320,11.58412703,382,426,463,16.79099759,486,500,1145,5493,6416,1507.488027
2017-08-25 10:15:00+00:00,735.0124378,804,6516,217.317349,64,2.022845521,64,154,178,6.514936684,196,271,320,11.93857441,382,426,486,16.82253144,486,500,699,5731,6260,1496.243704
2017-08-25 10:30:00+00:00,772.5878788,825,20638,836.4391075,64,2.022845521,64,154,179,6.36373601,196,221,320,11.50526123,382,426,486,16.51061222,486,500,1118,5679,6147,1650.004826
2017-08-25 10:45:00+00:00,752.3748489,827,6822,228.2258016,64,2.022845521,64,154,179,6.514936684,196,284,320,11.93857441,382,426,486,16.70169141,486,500,1090,5782,6562,1533.395591
2017-08-25 11:00:00+00:00,761.997555,818,6706,221.4112385,64,2.022845521,64,154,178,6.245158044,192,271,320,11.80110351,382,426,486,16.95039528,486,500,1145,5912,6387,1540.559794
2017-08-25 11:15:00+00:00,743.6304348,828,7289,233.7877266,64,2.022845521,64,154,179,6.66407533,196,273,320,11.86419955,382,426,426,16.18286798,486,500,699,5532,6805,1548.171329
2017-08-25 11:30:00+00:00,810.9226044,814,20708,699.6688498,64,2.022845521,64,154,179,6.877724915,201,320,320,12.07340482,382,426,486,16.61819485,486,500,1118,5732,7103,1775.511378
2017-08-25 11:45:00+00:00,743.2071856,835,6602,240.8717304,64,2.022845521,64,154,179,6.66407533,196,312,320,11.93857441,382,426,426,16.70169141,486,500,1090,5949,6222,1503.812494
2017-08-25 12:00:00+00:00,727.7702381,840,6554,221.0337576,64,2.022845521,64,125,178,6.39487795,192,258,320,11.56658549,382,426,486,16.57669373,486,500,758,5918,6157,1502.076209
2017-08-25 12:15:00+00:00,729.249697,825,6392,205.321499,64,2.022845521,64,154,179,6.704744589,201,286,320,11.55555555,382,426,426,16.83209684,486,500,591,5859,6203,1483.373188
2017-08-25 12:30:00+00:00,733.9555288,832,6653,221.4528148,64,2.022845521,64,154,178,6.03626242,192,248,320,11.75670154,382,426,426,16.63384694,486,500,772,5560,6403,1494.863248
2017-08-25 12:45:00+00:00,735.5354142,833,6834,220.3043009,64,2.022845521,64,154,179,6.66407533,201,312,320,12.0738592,382,426,486,17.00482611,486,500,1114,5168,6452,1462.895614
2017-08-25 13:00:00+00:00,726.1247002,834,6983,233.8783205,64,2.022845521,64,125,163,5.657646065,180,221,320,11.74871908,382,426,486,16.96789884,486,500,772,5244,6901,1506.884389
2017-08-25 13:15:00+00:00,827.7370283,848,24500,1558.608965,64,2.022845521,64,154,179,6.66407533,196,238,320,11.8957165,382,426,486,16.90983335,486,500,1169,5505,6548,1813.078214
2017-08-25 13:30:00+00:00,2482.357471,870,33396,12947.24143,64,2.022845521,133,191,220,9.21604248,287,320,386,15.84534708,486,720,1208,48.83495018,2873,5490,6937,14405,23747,5431.709612
2017-08-25 13:45:00+00:00,2164.566783,861,33589,13090.3804,64,2.022845521,133,179,203,8.835083701,271,320,386,15.62085158,486,549,772,33.61742071,1207,1960,5689,11708,29791,5640.74787
2017-08-25 14:00:00+00:00,1791.387872,874,32193,4909.728695,64,2.022845521,133,196,220,10.1142276,312,325,438,16.16784352,490,700,802,38.53660058,1357,3526,5886,7440,15026,3925.375697
2017-08-25 14:15:00+00:00,4148.268707,882,42504,14057.63941,64,2.022845521,140,206,248,10.31254304,320,382,498,18.42318713,722,1278,2097,85.63751353,4554,6095,12144,33799,35493,9129.147038
2017-08-25 14:30:00+00:00,1441.650976,871,33396,3909.251184,64,2.022845521,124,186,205,9.086288076,248,320,386,15.14232396,498,575,723,28.14773625,1090,2083,4923,6797,9928,3346.14545
2017-08-25 14:45:00+00:00,1180.582005,878,33396,6531.334973,64,2.022845521,125,196,220,10.28775967,248,320,382,16.35460397,469,529,723,28.47845458,735,1295,3518,5961,7505,2662.994879
2017-08-25 15:00:00+00:00,1943.845198,885,33396,5992.939967,64,2.022845521,133,191,220,8.886619098,261,320,438,16.24396885,523,723,798,38.2707019,1463,2506,6138,7948,18978,4628.610228
2017-08-25 15:15:00+00:00,4782.997768,896,34586,7547.138077,64,2.022845521,196,320,382,14.91389818,438,554,811,37.5274596,1729,4089,6154,214.5372476,7501,10644,15180,26424,31878,7900.692252
2017-08-25 15:30:00+00:00,2383.404709,892,44700,10444.12801,64,2.022845521,154,220,320,12.19454485,320,429,510,21.44474052,723,1295,2209,84.65897457,4076,6076,7319,9067,14021,4545.241948
2017-08-25 15:45:00+00:00,3478.917411,896,34914,2820.03067,64,2.022845521,179,287,320,14.55217341,382,507,722,29.03755334,1181,2921,4203,185.5669658,5856,7073,10100,16674,25039,6036.950223
2017-08-25 16:00:00+00:00,3384.015556,900,47824,5147.863918,171,18.00140103,287,406,462,41.86726029,500,665,908,55.71428685,1832,2255,3192,135.0273282,4710,7314,8376,14502,27892,5913.935812
2017-08-25 16:15:00+00:00,3169.856667,900,34352,7877.444701,171,31.28524502,334,358,462,43.75916361,534,723,1497,84.81432247,2031,2734,3518,211.4805816,4763,6657,7672,8774,25887,5259.449225
2017-08-25 16:30:00+00:00,2989.077778,900,35469,7591.144001,64,2.859303412,213,320,334,39.40501998,359,456,594,44.11407825,723,1518,2018,96.3281769,3888,7113,8911,15710,26524,5843.944883
2017-08-25 16:45:00+00:00,3014.458101,895,33764,4281.700459,64,2.022845521,173,230,320,13.82475226,340,462,594,24.1911497,760,1497,2898,101.6462886,4524,7805,9108,15164,19815,5395.059016
2017-08-25 17:00:00+00:00,7110.652222,900,34066,11642.17695,64,2.022845521,320,559,712,37.94521372,850,1843,4081,169.8445896,5852,7975,9637,500.7265612,12144,15180,20738,30360,32396,8585.804652
2017-08-25 17:15:00+00:00,8051.952222,900,34218,5547.862239,164,17.62933348,460,877,1535,65.25826673,1941,3515,5277,212.2550112,5916,9048,11313,604.2565338,14880,18508,22588,25806,31485,8497.874147
2017-08-25 17:30:00+00:00,3338.401557,899,33454,9197.604621,64,2.022845521,220,350,392,18.63611751,462,594,793,38.49143249,1473,3122,4080,186.8379304,4885,7695,9341,13350,22770,5559.007852
2017-08-25 17:45:00+00:00,3465.214922,898,35275,11354.26256,64,2.022845521,220,320,362,16.25211605,398,580,756,32.82537988,1133,1994,3831,144.1667714,4706,7645,9901,16548,26721,6181.507314
2017-08-25 18:00:00+00:00,9671.748889,900,45090,13878.79761,179,8.041324269,1050,2137,3761,156.6896137,4745,7515,8346,496.0612117,9476,11352,12400,698.2402509,13798,15094,18557,30695,33396,8206.084217
2017-08-25 18:15:00+00:00,23598.66222,900,106479,14633.14807,433,39.74019727,1880,6012,6323,312.6245949,7579,9683,12214,614.3342692,15030,23672,48739,8360.77699,54108,64763,66177,67281,67680,23935.84216
2017-08-25 18:30:00+00:00,10123.05222,900,47650,6596.684803,3036,117.530385,4554,4785,5939,242.6348161,6072,6749,8645,443.5407354,10476,12024,12846,692.8461402,13527,15030,17282,22578,29760,6224.333626
2017-08-25 18:45:00+00:00,10916.22444,900,47491,12182.38427,1518,85.61432441,4554,4554,5029,239.3042208,6072,8249,9563,508.116455,10885,12363,12979,836.3546167,14380,16199,19446,30500,33396,7339.772753
2017-08-25 19:00:00+00:00,12653.93,900,48400,9028.406514,2865,105.425488,4554,4797,4875,217.6861132,5474,7688,9869,513.228269,11941,13667,15812,1082.196517,18327,23844,31150,32818,33764,9339.905184
2017-08-25 19:15:00+00:00,7013.468889,900,41624,9835.21769,1865,88.45535583,3847,4554,4554,154.426276,4554,4813,4845,203.6702567,5472,7347,7940,390.1309699,9317,10626,12144,15180,22601,4817.346395
2017-08-25 19:30:00+00:00,7136.908889,900,45540,13616.699,82,4.728128171,618,933,1357,60.79637213,1729,3783,3855,148.4845249,4682,7564,9229,393.9030202,10725,13112,19544,31291,33396,8573.488505
2017-08-25 19:45:00+00:00,4783.871111,900,33974,4930.08719,70,3.612865345,512,685,685,33.99295904,870,1452,2162,95.23792604,3875,5282,5762,243.9110105,7325,8975,11023,19199,30032,6380.751343
2017-08-25 20:00:00+00:00,6270.097887,899,40898,11967.34755,111,4.950804379,570,685,722,37.50903772,898,1473,2162,106.9822089,4335,6072,7590,435.7810666,9108,11312,17511,31878,33550,8801.236263
2017-08-25 20:15:00+00:00,5279.076667,900,40986,13260.36977,88,4.231935609,312,411,472,37.05817738,591,685,1044,56.57197748,1961,4300,5891,234.3811414,8637,10500,17707,26424,33396,8537.018792
2017-08-25 20:30:00+00:00,3365.893333,900,34914,8249.592761,70,2.718198668,242,350,406,23.89986912,474,594,791,39.50951156,1549,2537,3888,147.543211,5272,7407,10316,12819,23058,5531.65386
2017-08-25 20:45:00+00:00,5715.774194,899,42402,11468.12691,64,2.022845521,205,366,468,19.67477957,500,677,1172,48.41436795,1845,3668,5664,246.392588,9108,11602,22610,32088,33764,9490.186354
2017-08-25 21:00:00+00:00,4570.338889,900,34914,9157.221326,114,4.157999399,399,642,725,39.24675313,841,1156,1395,84.86208897,1753,3564,4306,181.8793517,5752,9108,12804,24633,32185,7517.21401
2017-08-25 21:15:00+00:00,2531.585284,897,34363,6872.796595,70,2.996338432,498,683,767,46.92014902,851,980,1089,67.64899342,1195,1396,1603,100.768564,2290,3689,7198,10100,20169,4644.168972
2017-08-25 21:30:00+00:00,2128.395764,897,29397,2177.385027,64,2.022845521,320,589,635,37.8539879,708,827,941,66.14612309,1071,1334,1683,115.0861194,2317,3539,6315,9475,13350,3323.081382
2017-08-25 21:45:00+00:00,2372.678889,900,32412,1557.077813,106,4.312207787,649,746,776,56.48280857,820,916,1020,68.28142342,1137,1360,1549,95.43631827,2393,4111,6590,9992,13662,3785.948044
2017-08-25 22:00:00+00:00,4669.2,900,34914,13246.23278,171,18.41846628,648,685,722,48.38802728,797,981,1395,78.71701594,2162,3724,4791,187.3031107,6980,8540,11950,24288,31546,7396.207137
2017-08-25 22:15:00+00:00,6104.065556,900,34716,11480.41835,82,9.397285512,474,685,685,34.73131406,685,989,1497,68.76337565,2350,4360,6766,269.4631245,9162,12154,24843,32296,33588,9590.449805
2017-08-25 22:30:00+00:00,4179.662222,900,34506,8285.664287,87,4.663281141,398,685,685,30.91107627,685,798,1340,59.82811861,2162,3671,4654,183.560584,6697,8723,11372,19143,27324,6415.662432
2017-08-25 22:45:00+00:00,8960.083333,900,52848,12330.47234,86,8.923026392,570,685,685,35.35501909,768,1258,2162,88.36927619,4211,8822,10917,412.8665622,20274,31573,32296,33194,33764,12054.14649
2017-08-25 23:00:00+00:00,5258.281111,900,41104,8525.565288,64,2.022845521,382,685,685,30.21220798,685,799,1370,61.1499424,2162,3897,4654,206.0899946,8083,8826,16360,30712,33216,8656.409565
2017-08-25 23:15:00+00:00,4847.11,900,33474,8282.959873,70,2.996338432,402,685,685,27.14410579,685,752,1114,52.98093148,1627,4081,6195,270.162651,8015,9365,16698,23732,29972,7522.116625
2017-08-25 23:30:00+00:00,3940.328508,898,35105,13764.31513,64,2.022845521,311,598,685,25.75521258,685,685,810,46.63201493,1359,2162,3831,148.8343396,6072,8065,10316,21252,33396,7077.059745
2017-08-25 23:45:00+00:00,4200.954904,887,39468,13726.10475,64,2.022845521,330,611,685,25.40439944,685,685,795,43.05613898,1260,2162,2563,98.32501939,4726,8140,11376,28842,33396,7978.24961
2017-08-26 00:00:00+00:00,2921.407778,900,37950,12026.18939,64,2.022845521,332,609,685,25.12023089,685,685,801,44.28860475,1254,2162,3170,118.8848116,4091,5474,7741,9675,19734,5078.906272
2017-08-26 00:15:00+00:00,2333.211111,900,33461,8466.548133,64,2.022845521,248,481,610,22.87265302,685,685,685,35.0133371,933,1473,2162,75.85144312,2778,4376,7346,8522,13662,4260.160148
2017-08-26 00:30:00+00:00,3032.561384,896,33504,7385.332105,64,2.022845521,221,382,463,17.87428206,554,685,685,36.69651688,1146,2049,2238,111.2960585,3440,4630,8195,16924,28012,5910.286144
2017-08-26 00:45:00+00:00,2621.090909,869,36136,10927.52878,64,2.022845521,124,171,195,8.087701219,220,382,456,16.78203456,513,1114,1730,75.05987982,3645,5884,7908,13360,24288,5562.673418
2017-08-26 01:00:00+00:00,1777.574011,885,33396,8449.088477,64,2.022845521,124,165,180,8.064053509,205,382,456,16.73466698,498,650,1114,44.70169679,1501,3009,6360,8833,12025,3992.657329
2017-08-26 01:15:00+00:00,1198.265283,867,34374,3214.748249,64,2.022845521,99,133,156,6.665341327,179,219,382,13.78413548,426,498,570,23.12577261,837,1473,3900,6787,8595,2746.340905
2017-08-26 01:30:00+00:00,1088.434099,827,13000,737.6102458,64,2.022845521,64,124,154,5.495223744,178,201,346,12.48832251,426,486,500,20.75134993,635,1219,3888,6771,8369,2143.721907
2017-08-26 01:45:00+00:00,917.5455635,834,17764,665.9293356,64,2.022845521,64,126,154,5.327626113,170,201,325,11.78570507,426,486,486,17.31236737,500,634,1933,6437,7740,1931.957981
2017-08-26 02:00:00+00:00,1057.275735,816,31968,2715.299782,64,2.022845521,64,125,154,5.657646065,178,201,346,12.24014232,426,486,486,18.9332203,554,782,3373,6313,7989,2470.461857
2017-08-26 02:15:00+00:00,864.7948403,814,18975,641.1670955,64,2.022845521,64,125,154,5.269200698,173,201,286,11.26166666,382,463,486,16.78532022,500,564,1318,6191,7914,1910.349369
2017-08-26 02:30:00+00:00,946.6264442,779,20222,734.4867797,64,2.022845521,64,154,165,6.006492404,180,201,312,11.5049339,426,486,486,17.56231964,515,635,2967,6117,7624,1996.558283
2017-08-26 02:45:00+00:00,926.1959799,796,10984,456.2797009,64,2.022845521,64,154,170,6.153293752,179,205,326,12.0738592,426,486,486,17.52607517,500,635,3487,5985,7592,1836.777386
2017-08-26 03:00:00+00:00,1806.595438,833,32171,7393.244204,64,2.022845521,64,154,171,6.352999213,191,286,382,13.61366593,426,500,609,28.38224401,1372,3518,5872,7506,15180,4086.555897
